Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count
5277,20,2012.0,3,527,0.09,0.09,0.01,0.04,0.23,83.0,65.0
10286,4,2007.0,10,21,0.2,0.01,0.0,0.02,0.23,79.0,21.0
9949,16,2004.0,1,490,0.11,0.09,0.0,0.03,0.23,39.0,10.0
659,26,2010.0,10,556,0.21,0.0,0.0,0.01,0.23,68.96767850559173,26.360820941378886
116,28,2008.0,3,294,0.21,0.0,0.0,0.02,0.23,63.0,16.0
1148,16,2007.0,3,457,0.11,0.09,0.0,0.03,0.23,68.96767850559173,26.360820941378886
10614,19,2008.0,7,432,0.09,0.0,0.12,0.01,0.23,50.0,13.0
1983,26,2010.0,10,227,0.14,0.07,0.0,0.02,0.23,41.0,7.0
9651,5,1996.0,5,361,0.0,0.0,0.23,0.0,0.23,68.96767850559173,26.360820941378886
8880,13,2012.0,8,496,0.11,0.09,0.0,0.02,0.23,76.0,16.0
8171,17,2011.0,0,349,0.0,0.09,0.11,0.02,0.23,62.0,14.0
6349,16,2002.0,10,457,0.11,0.09,0.0,0.03,0.23,62.0,22.0
8488,15,1998.0,2,514,0.0,0.0,0.21,0.01,0.23,68.96767850559173,26.360820941378886
2141,4,2006.0,7,349,0.0,0.0,0.23,0.0,0.23,68.96767850559173,26.360820941378886
6481,16,2002.0,10,457,0.11,0.09,0.0,0.03,0.23,55.0,20.0
4491,15,1997.0,4,374,0.13,0.09,0.0,0.01,0.23,68.96767850559173,26.360820941378886
6616,4,2008.0,6,139,0.18,0.03,0.0,0.02,0.23,59.0,7.0
3766,28,2015.0,3,21,0.13,0.08,0.0,0.02,0.23,68.96767850559173,26.360820941378886
7978,16,2003.0,0,271,0.11,0.09,0.0,0.03,0.23,61.0,26.0
10635,28,2010.0,10,447,0.08,0.12,0.0,0.02,0.23,68.96767850559173,26.360820941378886
68,17,2014.0,7,349,0.0,0.0,0.23,0.0,0.23,68.96767850559173,26.360820941378886
4858,17,2013.0,0,121,0.12,0.03,0.05,0.03,0.23,64.0,39.0
2889,28,2014.0,6,91,0.08,0.13,0.0,0.02,0.23,64.0,14.0
6666,4,2010.0,3,496,0.16,0.05,0.0,0.02,0.22,68.96767850559173,26.360820941378886
5134,16,2002.0,0,327,0.11,0.09,0.0,0.03,0.22,51.0,21.0
7563,2,2016.0,0,209,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
3497,17,2011.0,0,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
9427,16,2008.0,2,327,0.1,0.0,0.0,0.12,0.22,68.96767850559173,26.360820941378886
5066,20,2015.0,0,550,0.05,0.13,0.0,0.05,0.22,68.96767850559173,26.360820941378886
1999,7,2004.0,2,139,0.17,0.05,0.0,0.01,0.22,68.96767850559173,26.360820941378886
9405,19,2013.0,7,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
8874,16,2005.0,0,447,0.11,0.09,0.0,0.03,0.22,74.0,33.0
2687,6,2001.0,3,494,0.16,0.06,0.0,0.0,0.22,68.96767850559173,26.360820941378886
10523,26,2007.0,10,124,0.21,0.0,0.0,0.02,0.22,68.96767850559173,26.360820941378886
81,10,1997.0,3,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
3000,26,2010.0,10,110,0.21,0.0,0.0,0.01,0.22,68.96767850559173,26.360820941378886
5594,7,2003.0,3,17,0.17,0.04,0.0,0.01,0.22,68.96767850559173,26.360820941378886
1964,0,1981.0,8,2,0.21,0.01,0.0,0.0,0.22,68.96767850559173,26.360820941378886
504,0,1982.0,0,75,0.21,0.01,0.0,0.0,0.22,68.96767850559173,26.360820941378886
7737,0,1981.0,0,393,0.21,0.01,0.0,0.0,0.22,68.96767850559173,26.360820941378886
3796,19,2007.0,0,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
11371,26,2013.0,3,298,0.11,0.1,0.0,0.02,0.22,68.96767850559173,26.360820941378886
1825,19,2011.0,0,283,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
4678,19,2006.0,7,138,0.2,0.01,0.0,0.02,0.22,72.0,13.0
29,26,2009.0,3,368,0.19,0.01,0.0,0.02,0.22,68.96767850559173,26.360820941378886
1589,29,2004.0,8,438,0.17,0.05,0.0,0.01,0.22,60.0,40.0
3975,2,2013.0,0,447,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
10897,16,2002.0,10,101,0.11,0.09,0.0,0.03,0.22,58.0,9.0
10141,16,2004.0,8,349,0.11,0.09,0.0,0.03,0.22,66.0,38.0
5975,16,2005.0,3,227,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
774,16,2010.0,4,110,0.13,0.06,0.0,0.04,0.22,68.96767850559173,26.360820941378886
6358,19,2005.0,10,139,0.2,0.0,0.0,0.02,0.22,75.0,25.0
10876,26,2012.0,3,369,0.05,0.15,0.0,0.02,0.22,68.96767850559173,26.360820941378886
11389,26,2010.0,10,277,0.07,0.1,0.03,0.02,0.22,78.0,9.0
8687,7,2002.0,7,53,0.17,0.04,0.0,0.01,0.22,84.0,31.0
6099,16,2008.0,6,85,0.01,0.0,0.0,0.21,0.22,68.96767850559173,26.360820941378886
8349,17,2011.0,0,85,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
1043,6,2001.0,7,527,0.11,0.04,0.06,0.0,0.22,79.0,17.0
5108,4,2010.0,1,361,0.0,0.11,0.09,0.02,0.22,68.96767850559173,26.360820941378886
7894,13,2012.0,7,121,0.0,0.19,0.0,0.03,0.22,69.0,51.0
7118,4,2008.0,9,527,0.2,0.0,0.0,0.02,0.22,68.96767850559173,26.360820941378886
3245,16,2005.0,6,201,0.11,0.09,0.0,0.03,0.22,68.96767850559173,26.360820941378886
5082,27,2014.0,0,550,0.09,0.11,0.0,0.02,0.22,68.96767850559173,26.360820941378886
1902,18,2015.0,0,369,0.09,0.1,0.0,0.04,0.22,68.96767850559173,26.360820941378886
6385,7,2004.0,10,139,0.17,0.04,0.0,0.01,0.22,88.0,18.0
3875,6,2004.0,10,361,0.16,0.06,0.0,0.0,0.22,77.0,20.0
1874,6,2005.0,0,490,0.16,0.06,0.0,0.0,0.22,68.96767850559173,26.360820941378886
1501,4,2009.0,4,527,0.2,0.01,0.0,0.02,0.22,68.96767850559173,26.360820941378886
8838,20,2014.0,0,457,0.0,0.08,0.12,0.02,0.22,82.0,24.0
1680,0,1981.0,0,53,0.21,0.01,0.0,0.0,0.22,68.96767850559173,26.360820941378886
6267,26,2011.0,6,21,0.21,0.0,0.0,0.01,0.22,42.0,5.0
9221,23,1992.0,4,227,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
2163,4,2008.0,9,6,0.2,0.0,0.0,0.01,0.22,68.96767850559173,26.360820941378886
8903,17,2011.0,0,21,0.13,0.07,0.0,0.03,0.22,58.0,43.0
1136,15,1998.0,5,17,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
7867,18,2015.0,6,330,0.04,0.13,0.03,0.03,0.22,66.0,30.0
6434,15,1996.0,10,17,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
8911,2,2012.0,1,361,0.13,0.02,0.06,0.01,0.22,54.0,35.0
11263,19,2008.0,11,277,0.0,0.03,0.18,0.01,0.22,68.96767850559173,26.360820941378886
3413,16,2004.0,2,349,0.03,0.02,0.17,0.01,0.22,61.0,12.0
2947,26,2008.0,2,139,0.19,0.01,0.0,0.02,0.22,61.0,15.0
2155,16,2002.0,8,85,0.07,0.06,0.08,0.02,0.22,50.0,18.0
5934,16,2003.0,0,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
7951,26,2009.0,3,294,0.21,0.0,0.0,0.02,0.22,68.96767850559173,26.360820941378886
7122,4,2008.0,1,527,0.21,0.0,0.0,0.02,0.22,68.96767850559173,26.360820941378886
7681,26,2008.0,10,21,0.2,0.0,0.0,0.02,0.22,61.0,5.0
5724,6,2004.0,4,85,0.16,0.06,0.0,0.0,0.22,77.0,21.0
9361,26,2006.0,10,361,0.14,0.01,0.07,0.01,0.22,72.0,44.0
3369,17,2009.0,0,127,0.13,0.06,0.0,0.03,0.22,68.0,22.0
5280,4,2008.0,7,432,0.2,0.0,0.0,0.02,0.22,73.0,19.0
637,15,1999.0,10,307,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
8518,2,2011.0,4,447,0.14,0.07,0.0,0.02,0.22,69.0,33.0
10277,4,2006.0,10,21,0.2,0.0,0.0,0.02,0.22,76.0,34.0
7894,17,2012.0,7,121,0.04,0.13,0.01,0.04,0.22,47.0,13.0
211,4,2006.0,11,490,0.18,0.02,0.0,0.02,0.22,80.0,38.0
2570,6,2004.0,3,53,0.16,0.06,0.0,0.0,0.22,66.0,10.0
6157,20,2013.0,7,301,0.1,0.0,0.1,0.02,0.22,68.96767850559173,26.360820941378886
6100,17,2010.0,6,85,0.05,0.13,0.0,0.04,0.22,70.0,42.0
9912,6,2004.0,7,139,0.16,0.06,0.0,0.0,0.22,67.0,7.0
2156,4,2007.0,11,447,0.2,0.0,0.0,0.02,0.22,61.0,13.0
10035,29,2004.0,0,327,0.16,0.05,0.0,0.01,0.22,77.0,44.0
7226,26,2008.0,1,21,0.19,0.02,0.0,0.02,0.22,68.96767850559173,26.360820941378886
9658,7,2002.0,5,490,0.17,0.04,0.0,0.01,0.22,47.0,10.0
1431,10,1996.0,10,241,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
5684,10,2000.0,0,85,0.14,0.03,0.05,0.0,0.22,68.96767850559173,26.360820941378886
7669,10,1999.0,0,178,0.18,0.04,0.0,0.0,0.22,68.96767850559173,26.360820941378886
6146,10,2000.0,5,349,0.18,0.04,0.0,0.0,0.22,68.96767850559173,26.360820941378886
2657,10,2000.0,2,17,0.18,0.04,0.0,0.0,0.22,68.96767850559173,26.360820941378886
10010,13,2015.0,9,139,0.05,0.15,0.0,0.02,0.22,72.0,16.0
9507,26,2009.0,7,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
10660,7,2004.0,0,85,0.17,0.04,0.0,0.01,0.22,86.0,39.0
6651,26,2008.0,5,85,0.18,0.02,0.0,0.02,0.22,52.0,11.0
5594,16,2002.0,3,17,0.11,0.08,0.0,0.03,0.22,68.96767850559173,26.360820941378886
1407,17,2011.0,8,527,0.09,0.1,0.0,0.04,0.22,81.0,21.0
281,26,2010.0,0,490,0.13,0.07,0.0,0.02,0.22,46.0,4.0
2436,4,2008.0,1,53,0.04,0.0,0.17,0.0,0.22,68.96767850559173,26.360820941378886
6321,15,1996.0,10,17,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
6553,4,2007.0,0,361,0.08,0.0,0.13,0.01,0.22,49.0,10.0
10343,4,2007.0,8,138,0.2,0.0,0.0,0.02,0.22,56.0,31.0
11113,26,2010.0,11,490,0.1,0.1,0.0,0.02,0.22,58.0,13.0
6694,29,2002.0,3,244,0.16,0.05,0.0,0.01,0.22,19.0,4.0
4422,19,2007.0,0,143,0.09,0.08,0.0,0.05,0.22,58.0,21.0
7644,4,2008.0,7,209,0.1,0.0,0.11,0.01,0.22,53.0,19.0
6476,15,1998.0,10,165,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
134,26,2009.0,6,567,0.2,0.0,0.0,0.01,0.22,33.0,4.0
8433,29,2004.0,8,138,0.16,0.05,0.0,0.01,0.22,58.0,37.0
10516,4,2008.0,3,127,0.19,0.02,0.0,0.02,0.22,69.0,11.0
4758,15,1998.0,11,277,0.05,0.03,0.12,0.01,0.22,68.96767850559173,26.360820941378886
4749,26,2011.0,3,277,0.14,0.06,0.0,0.02,0.22,68.96767850559173,26.360820941378886
5439,16,2004.0,7,6,0.11,0.08,0.0,0.03,0.22,66.0,34.0
287,7,2001.0,10,17,0.17,0.04,0.0,0.01,0.22,66.0,17.0
5161,16,2001.0,9,443,0.11,0.08,0.0,0.03,0.22,59.0,16.0
1256,3,2000.0,2,543,0.0,0.0,0.22,0.0,0.22,80.0,17.0
7201,17,2009.0,3,101,0.2,0.0,0.0,0.02,0.22,82.0,16.0
271,19,2007.0,0,546,0.03,0.12,0.0,0.07,0.22,49.0,34.0
2183,30,2016.0,0,66,0.12,0.08,0.0,0.02,0.22,88.0,22.0
484,20,2011.0,0,527,0.13,0.06,0.0,0.03,0.22,49.0,33.0
9541,4,2008.0,3,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
3316,7,2005.0,0,139,0.17,0.04,0.0,0.01,0.22,70.0,20.0
2987,26,2008.0,0,527,0.2,0.01,0.0,0.02,0.22,68.96767850559173,26.360820941378886
3772,16,2009.0,3,21,0.11,0.01,0.0,0.1,0.22,69.0,6.0
6329,26,2008.0,10,139,0.19,0.01,0.0,0.02,0.22,51.0,11.0
6433,16,2001.0,10,17,0.11,0.08,0.0,0.03,0.22,67.0,12.0
6360,28,2008.0,10,139,0.2,0.0,0.0,0.02,0.22,70.0,23.0
4945,5,1997.0,5,361,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
8477,19,2009.0,7,55,0.08,0.0,0.13,0.01,0.22,78.0,30.0
5018,4,2011.0,0,490,0.15,0.05,0.0,0.02,0.22,68.96767850559173,26.360820941378886
5239,30,2014.0,7,466,0.1,0.1,0.0,0.02,0.22,71.0,13.0
5083,13,2012.0,0,550,0.07,0.13,0.0,0.03,0.22,80.0,6.0
4844,26,2010.0,3,110,0.2,0.0,0.0,0.01,0.22,68.96767850559173,26.360820941378886
3728,16,2006.0,7,432,0.11,0.08,0.0,0.03,0.22,60.0,7.0
770,28,2009.0,0,110,0.11,0.09,0.0,0.02,0.22,61.0,9.0
4262,4,2009.0,9,527,0.14,0.01,0.0,0.06,0.22,68.96767850559173,26.360820941378886
8039,16,2003.0,10,139,0.11,0.08,0.0,0.03,0.22,61.0,13.0
2241,6,2002.0,0,361,0.16,0.06,0.0,0.0,0.22,68.96767850559173,26.360820941378886
9680,30,2014.0,0,21,0.12,0.08,0.0,0.02,0.22,68.96767850559173,26.360820941378886
8369,2,2014.0,0,301,0.1,0.02,0.08,0.01,0.22,58.0,28.0
6283,19,2005.0,10,457,0.2,0.0,0.0,0.02,0.22,72.0,19.0
4689,4,2008.0,3,11,0.19,0.01,0.0,0.02,0.22,82.0,11.0
6576,6,2003.0,0,514,0.16,0.06,0.0,0.0,0.22,60.0,12.0
1783,4,2007.0,1,502,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
10433,28,2009.0,11,267,0.15,0.02,0.03,0.01,0.22,75.0,33.0
11121,16,2002.0,6,21,0.11,0.08,0.0,0.03,0.22,60.0,16.0
1963,26,2009.0,0,490,0.08,0.12,0.0,0.02,0.22,72.0,45.0
6566,28,2014.0,2,349,0.14,0.06,0.0,0.02,0.22,62.0,11.0
1169,26,2010.0,1,527,0.12,0.08,0.0,0.02,0.22,68.96767850559173,26.360820941378886
4523,16,2006.0,10,277,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
1929,13,2011.0,0,121,0.12,0.07,0.0,0.03,0.22,80.0,24.0
6411,7,2002.0,10,447,0.17,0.04,0.0,0.01,0.22,92.0,24.0
8202,15,2001.0,10,496,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
3963,4,2009.0,5,139,0.01,0.19,0.0,0.02,0.22,57.0,6.0
11215,4,2005.0,4,361,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
8212,6,2003.0,4,567,0.16,0.06,0.0,0.0,0.22,63.0,13.0
4412,16,2008.0,10,277,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
8945,15,1999.0,6,139,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
4425,15,1999.0,0,457,0.12,0.08,0.0,0.01,0.22,68.96767850559173,26.360820941378886
4182,28,2011.0,0,66,0.13,0.06,0.0,0.02,0.22,61.0,59.0
8283,7,2004.0,0,490,0.17,0.04,0.0,0.01,0.22,68.96767850559173,26.360820941378886
4740,21,1995.0,10,447,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
11259,4,2006.0,3,277,0.18,0.02,0.0,0.02,0.22,68.96767850559173,26.360820941378886
9195,26,2008.0,10,113,0.0,0.2,0.0,0.01,0.22,68.96767850559173,26.360820941378886
321,6,2003.0,3,91,0.15,0.06,0.0,0.0,0.22,68.96767850559173,26.360820941378886
1053,6,2002.0,3,490,0.15,0.06,0.0,0.0,0.22,53.0,14.0
8564,7,2005.0,0,21,0.17,0.04,0.0,0.01,0.22,70.0,11.0
3339,28,2006.0,8,447,0.19,0.01,0.0,0.02,0.22,70.0,63.0
8168,23,1993.0,0,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
4020,16,2002.0,1,138,0.11,0.08,0.0,0.03,0.22,69.0,24.0
7049,4,2008.0,3,490,0.2,0.0,0.0,0.02,0.22,68.96767850559173,26.360820941378886
191,17,2008.0,1,531,0.12,0.0,0.08,0.01,0.22,63.0,12.0
9719,28,2014.0,6,527,0.06,0.14,0.0,0.02,0.22,68.96767850559173,26.360820941378886
3373,26,2009.0,0,139,0.17,0.03,0.0,0.02,0.22,51.0,11.0
4514,4,2007.0,5,57,0.03,0.17,0.0,0.01,0.22,68.0,4.0
2142,19,2012.0,0,349,0.0,0.0,0.22,0.0,0.22,68.96767850559173,26.360820941378886
9870,19,2006.0,7,196,0.1,0.03,0.06,0.03,0.22,68.96767850559173,26.360820941378886
5578,4,2010.0,0,490,0.17,0.03,0.0,0.02,0.22,68.96767850559173,26.360820941378886
6938,28,2006.0,9,527,0.19,0.01,0.0,0.02,0.21,49.0,36.0
6359,15,2000.0,10,277,0.12,0.08,0.0,0.01,0.21,68.96767850559173,26.360820941378886
1893,16,2001.0,10,490,0.11,0.08,0.0,0.03,0.21,67.0,11.0
340,18,2013.0,11,21,0.1,0.08,0.0,0.04,0.21,47.0,5.0
4155,19,2010.0,10,457,0.07,0.0,0.13,0.01,0.21,80.0,27.0
1186,15,2001.0,10,23,0.12,0.08,0.0,0.01,0.21,68.96767850559173,26.360820941378886
6226,26,2009.0,9,139,0.17,0.02,0.0,0.02,0.21,56.0,16.0
9054,4,2010.0,0,290,0.17,0.03,0.0,0.02,0.21,43.0,5.0
9733,16,2004.0,6,527,0.11,0.08,0.0,0.03,0.21,52.0,17.0
7021,15,1996.0,4,61,0.12,0.08,0.0,0.01,0.21,68.96767850559173,26.360820941378886
10380,2,2011.0,0,21,0.16,0.04,0.0,0.02,0.21,68.96767850559173,26.360820941378886
6517,7,2005.0,3,349,0.17,0.04,0.0,0.01,0.21,60.0,23.0
1649,16,2004.0,6,138,0.11,0.08,0.0,0.03,0.21,63.0,17.0
6282,19,2005.0,10,457,0.2,0.0,0.0,0.02,0.21,57.0,25.0
9584,16,2009.0,2,527,0.11,0.08,0.0,0.03,0.21,68.96767850559173,26.360820941378886
7487,21,1997.0,10,447,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
6740,4,2009.0,5,361,0.0,0.19,0.0,0.02,0.21,68.96767850559173,26.360820941378886
807,28,2011.0,10,21,0.18,0.01,0.0,0.02,0.21,68.96767850559173,26.360820941378886
7124,26,2008.0,9,527,0.2,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
5293,21,1997.0,7,265,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
2344,4,2007.0,10,349,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
2160,16,2002.0,0,27,0.03,0.02,0.15,0.01,0.21,66.0,28.0
2686,21,1997.0,1,241,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
440,28,2012.0,9,349,0.13,0.03,0.04,0.01,0.21,68.0,37.0
585,26,2008.0,10,53,0.2,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
1540,28,2006.0,10,496,0.2,0.0,0.0,0.02,0.21,82.0,22.0
8892,16,2008.0,6,550,0.1,0.08,0.0,0.03,0.21,68.96767850559173,26.360820941378886
1025,7,2006.0,1,490,0.17,0.04,0.0,0.01,0.21,68.96767850559173,26.360820941378886
6396,28,2007.0,10,139,0.2,0.0,0.0,0.02,0.21,69.0,22.0
10723,15,1999.0,0,139,0.12,0.08,0.0,0.01,0.21,40.0,9.0
7671,26,2006.0,0,327,0.19,0.01,0.0,0.02,0.21,46.0,21.0
5433,2,2012.0,9,277,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
10934,16,2000.0,6,248,0.1,0.08,0.0,0.03,0.21,64.0,13.0
9687,16,2004.0,7,527,0.1,0.08,0.0,0.03,0.21,76.0,44.0
11210,28,2011.0,3,531,0.11,0.09,0.0,0.02,0.21,68.96767850559173,26.360820941378886
2325,13,2016.0,8,66,0.07,0.13,0.0,0.02,0.21,68.96767850559173,26.360820941378886
5976,16,2006.0,3,227,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
7936,6,2002.0,8,488,0.15,0.06,0.0,0.0,0.21,61.0,8.0
10374,18,2014.0,0,21,0.07,0.1,0.01,0.03,0.21,68.96767850559173,26.360820941378886
5346,29,2003.0,2,202,0.16,0.05,0.0,0.01,0.21,68.96767850559173,26.360820941378886
3496,17,2010.0,0,349,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
1584,16,2002.0,11,527,0.1,0.08,0.0,0.03,0.21,47.0,7.0
7137,26,2008.0,3,527,0.2,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
1516,2,2015.0,11,361,0.14,0.05,0.01,0.02,0.21,69.0,69.0
9703,28,2013.0,8,496,0.1,0.1,0.0,0.02,0.21,68.0,30.0
9030,13,2004.0,8,290,0.07,0.13,0.0,0.02,0.21,72.0,19.0
922,29,2002.0,8,530,0.16,0.05,0.0,0.01,0.21,76.0,20.0
3916,4,2011.0,0,139,0.1,0.09,0.0,0.02,0.21,55.0,5.0
7548,26,2011.0,0,490,0.19,0.01,0.0,0.01,0.21,68.96767850559173,26.360820941378886
9438,26,2010.0,6,127,0.17,0.02,0.0,0.01,0.21,68.96767850559173,26.360820941378886
6465,29,2005.0,10,496,0.16,0.05,0.0,0.01,0.21,83.0,32.0
3900,28,2009.0,1,127,0.14,0.05,0.0,0.02,0.21,25.0,4.0
9606,29,2004.0,0,21,0.16,0.05,0.0,0.01,0.21,70.0,55.0
11043,16,2005.0,3,496,0.1,0.08,0.0,0.03,0.21,60.0,17.0
6646,16,2004.0,8,277,0.1,0.08,0.0,0.03,0.21,65.0,37.0
5353,19,2005.0,10,139,0.2,0.0,0.0,0.02,0.21,67.0,21.0
10895,4,2009.0,1,527,0.2,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
10986,28,2012.0,0,21,0.2,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
10273,4,2005.0,10,21,0.19,0.0,0.0,0.02,0.21,84.0,31.0
7756,0,1981.0,10,53,0.2,0.01,0.0,0.0,0.21,68.96767850559173,26.360820941378886
529,17,2013.0,7,502,0.06,0.03,0.1,0.02,0.21,68.96767850559173,26.360820941378886
5071,2,2015.0,0,550,0.05,0.11,0.04,0.01,0.21,68.96767850559173,26.360820941378886
10660,16,2004.0,0,85,0.1,0.08,0.0,0.03,0.21,85.0,29.0
9684,28,2009.0,10,496,0.19,0.01,0.0,0.02,0.21,76.0,31.0
7587,16,2001.0,8,139,0.1,0.08,0.0,0.03,0.21,84.0,18.0
6988,16,2005.0,4,349,0.1,0.08,0.0,0.03,0.21,63.0,22.0
78,28,2009.0,8,490,0.12,0.07,0.0,0.02,0.21,71.0,54.0
6570,7,2003.0,2,514,0.0,0.0,0.21,0.01,0.21,68.96767850559173,26.360820941378886
4620,17,2012.0,1,459,0.04,0.13,0.0,0.04,0.21,92.0,78.0
8656,17,2009.0,3,457,0.0,0.18,0.0,0.03,0.21,68.96767850559173,26.360820941378886
8093,17,2010.0,6,70,0.05,0.12,0.0,0.04,0.21,73.0,4.0
6496,15,1996.0,1,401,0.0,0.0,0.2,0.01,0.21,68.96767850559173,26.360820941378886
2396,23,1995.0,2,349,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
4260,4,2009.0,9,527,0.2,0.0,0.0,0.01,0.21,68.96767850559173,26.360820941378886
2434,2,2016.0,7,349,0.02,0.0,0.19,0.0,0.21,68.0,12.0
5393,4,2006.0,10,139,0.2,0.0,0.0,0.02,0.21,70.0,9.0
3822,15,2000.0,2,17,0.12,0.08,0.0,0.01,0.21,26.0,7.0
3965,28,2010.0,3,139,0.17,0.03,0.0,0.02,0.21,68.96767850559173,26.360820941378886
9008,28,2013.0,0,349,0.12,0.08,0.0,0.02,0.21,68.96767850559173,26.360820941378886
660,28,2009.0,10,556,0.2,0.0,0.0,0.02,0.21,63.0,4.0
1909,29,2005.0,8,527,0.16,0.05,0.0,0.01,0.21,75.0,43.0
2177,17,2013.0,7,364,0.09,0.0,0.1,0.02,0.21,74.0,37.0
3329,16,2005.0,11,466,0.0,0.0,0.21,0.0,0.21,68.96767850559173,26.360820941378886
5619,16,2003.0,4,85,0.1,0.08,0.0,0.03,0.21,83.0,46.0
1026,26,2008.0,0,490,0.19,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
9746,7,2003.0,4,490,0.16,0.04,0.0,0.01,0.21,68.96767850559173,26.360820941378886
495,13,2015.0,0,527,0.11,0.09,0.0,0.02,0.21,74.0,14.0
9710,4,2008.0,0,127,0.19,0.01,0.0,0.02,0.21,54.0,12.0
9215,16,2002.0,7,490,0.1,0.08,0.0,0.03,0.21,76.0,20.0
9855,15,2002.0,4,488,0.12,0.08,0.0,0.01,0.21,68.96767850559173,26.360820941378886
6894,26,2008.0,3,567,0.19,0.01,0.0,0.02,0.21,68.96767850559173,26.360820941378886
8406,16,2001.0,1,277,0.09,0.07,0.03,0.02,0.21,78.0,18.0
9919,4,2011.0,1,445,0.2,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
6731,4,2008.0,0,502,0.16,0.01,0.02,0.02,0.21,83.0,52.0
1193,29,2003.0,10,23,0.16,0.05,0.0,0.01,0.21,65.0,5.0
1077,19,2007.0,10,6,0.19,0.0,0.0,0.02,0.21,68.96767850559173,26.360820941378886
3525,10,1999.0,4,101,0.17,0.04,0.0,0.0,0.21,68.96767850559173,26.360820941378886
10938,10,1999.0,8,543,0.17,0.04,0.0,0.0,0.21,68.96767850559173,26.360820941378886
1489,10,1997.0,2,248,0.17,0.04,0.0,0.0,0.21,68.96767850559173,26.360820941378886
5993,10,1999.0,3,217,0.17,0.04,0.0,0.0,0.21,68.96767850559173,26.360820941378886
10725,10,1998.0,2,490,0.17,0.04,0.0,0.0,0.21,68.96767850559173,26.360820941378886
1717,10,2000.0,6,327,0.17,0.04,0.0,0.0,0.21,68.96767850559173,26.360820941378886
11083,20,2016.0,7,466,0.04,0.06,0.08,0.03,0.21,77.0,5.0
1870,20,2014.0,0,364,0.06,0.01,0.12,0.02,0.21,72.0,35.0
7458,26,2011.0,0,277,0.08,0.08,0.03,0.02,0.21,79.0,9.0
9881,26,2007.0,4,546,0.18,0.02,0.0,0.02,0.21,60.0,8.0
664,15,1996.0,7,448,0.0,0.0,0.2,0.01,0.21,68.96767850559173,26.360820941378886
10075,18,2014.0,1,504,0.1,0.07,0.0,0.04,0.21,83.0,6.0
1742,26,2009.0,1,121,0.09,0.1,0.0,0.02,0.21,67.0,51.0
